Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
981,CLE,2025-04-26 (1),,BOS,"W, 5-4",9.0,7,4,4,0,2,5,0,10,1,0,0,40,13
982,DET,2025-04-26 (1),,BAL,"W, 4-3",9.0,11,3,3,0,2,2,0,10,0,0,0,39,14
983,LAA,2025-04-26,@,MIN,"L, 1-5",8.0,13,5,5,0,0,5,0,8,0,0,1,42,18
984,ARI,2025-04-26,,ATL,"L, 7-8 (10)",10.0,9,8,7,1,3,6,0,5,0,0,2,44,15
985,ATL,2025-04-26,@,ARI,"W, 8-7 (10)",10.0,7,7,7,0,4,5,0,8,0,0,0,39,12
986,CHC,2025-04-26,,PHI,"L, 4-10",9.0,12,10,10,0,1,3,0,9,2,0,0,43,17
987,CHW,2025-04-26,@,ATH,"W, 10-3",9.0,6,3,3,0,1,3,0,6,0,0,0,35,9
988,CIN,2025-04-26,@,COL,"W, 6-4",9.0,8,4,4,0,2,1,0,13,0,0,0,37,10
989,COL,2025-04-26,,CIN,"L, 4-6",9.0,13,6,6,0,3,3,1,9,0,0,1,43,16
990,MIA,2025-04-26,@,SEA,"L, 0-14",8.0,15,14,14,0,4,7,0,6,1,0,0,46,23
991,HOU,2025-04-26,@,KCR,"L, 0-2",8.0,3,2,2,0,1,2,0,5,0,0,0,29,5
992,KCR,2025-04-26,,HOU,"W, 2-0",9.0,6,0,0,0,0,2,0,8,0,0,0,35,8
993,LAD,2025-04-26,,PIT,"W, 8-4",9.0,8,4,4,0,1,4,0,9,1,0,1,39,13
994,MIL,2025-04-26,@,STL,"L, 5-6",8.1,11,6,6,0,1,4,0,6,0,0,0,40,15
995,MIN,2025-04-26,,LAA,"W, 5-1",9.0,5,1,1,0,1,0,0,13,0,0,0,32,5
996,NYM,2025-04-26,@,WSN,"W, 2-0",9.0,7,0,0,0,0,2,0,10,0,0,0,35,9
997,ATH,2025-04-26,,CHW,"L, 3-10",9.0,11,10,8,2,1,5,0,8,0,0,0,44,16
998,PHI,2025-04-26,@,CHC,"W, 10-4",9.0,8,4,2,2,0,5,0,8,0,0,0,41,14
999,PIT,2025-04-26,@,LAD,"L, 4-8",8.0,11,8,7,1,2,5,0,6,0,0,0,40,17
1000,SDP,2025-04-26,,TBR,"L, 1-4",9.0,9,4,2,2,1,6,0,10,0,0,0,43,16
1001,SEA,2025-04-26,,MIA,"W, 14-0",9.0,4,0,0,0,0,2,0,7,0,0,0,33,7
1002,SFG,2025-04-26,,TEX,"W, 3-2",9.0,8,2,2,0,0,1,0,10,0,0,0,36,9
1003,STL,2025-04-26,,MIL,"W, 6-5",9.0,10,5,5,0,1,3,0,6,1,0,0,40,14
1004,TBR,2025-04-26,@,SDP,"W, 4-1",9.0,5,1,1,0,0,3,0,6,0,0,0,32,8
1005,TEX,2025-04-26,@,SFG,"L, 2-3",8.1,11,3,3,0,0,3,0,4,0,0,0,36,14
1006,WSN,2025-04-26,,NYM,"L, 0-2",9.0,8,2,2,0,1,1,0,9,0,0,0,34,9
1007,LAA,2025-04-25,@,MIN,"L, 4-11",8.0,8,11,11,0,2,8,0,6,2,0,1,40,18
1008,ARI,2025-04-25,,ATL,"L, 2-8",9.0,11,8,6,2,0,5,0,8,0,0,1,43,17
1009,ATL,2025-04-25,@,ARI,"W, 8-2",9.0,7,2,2,0,0,5,0,8,0,0,0,39,12
1010,CHC,2025-04-25,,PHI,"W, 4-0",9.0,5,0,0,0,0,4,0,12,1,0,0,37,10
1011,CHW,2025-04-25,@,ATH,"L, 5-6",8.0,11,6,5,1,1,2,0,9,0,0,0,37,13
1012,CIN,2025-04-25,@,COL,"W, 8-7",9.0,10,7,7,0,2,7,0,7,0,0,0,43,17
1013,COL,2025-04-25,,CIN,"L, 7-8",9.0,13,8,8,0,1,4,0,8,1,0,0,45,19
1014,MIA,2025-04-25,@,SEA,"W, 8-4",9.0,7,4,4,0,2,2,0,6,0,0,0,35,9
1015,HOU,2025-04-25,@,KCR,"L, 0-2",8.0,9,2,2,0,0,0,0,3,0,0,0,31,9
1016,KCR,2025-04-25,,HOU,"W, 2-0",9.0,3,0,0,0,0,1,0,9,0,0,0,30,4
1017,LAD,2025-04-25,,PIT,"L, 0-3",9.0,6,3,1,2,0,5,0,7,1,0,0,37,13
1018,MIL,2025-04-25,@,STL,"L, 2-3",8.0,9,3,3,0,0,2,0,4,0,0,0,32,11
1019,MIN,2025-04-25,,LAA,"W, 11-4",9.0,10,4,4,0,2,2,0,10,0,0,0,39,13
1020,NYM,2025-04-25,@,WSN,"L, 4-5",8.2,13,5,5,0,0,2,0,7,0,0,0,38,15
1021,NYY,2025-04-25,,TOR,"L, 2-4",9.0,9,4,4,0,1,2,0,2,1,0,0,37,12
1022,ATH,2025-04-25,,CHW,"W, 6-5",9.0,9,5,5,0,1,3,0,10,0,0,0,38,12
1023,PHI,2025-04-25,@,CHC,"L, 0-4",8.0,11,4,4,0,0,4,0,10,0,0,0,40,15
1024,PIT,2025-04-25,@,LAD,"W, 3-0",9.0,6,0,0,0,0,1,0,11,0,0,0,34,7
1025,SDP,2025-04-25,,TBR,"L, 0-1",9.0,6,1,0,1,0,1,0,17,0,0,0,35,8
1026,SEA,2025-04-25,,MIA,"L, 4-8",9.0,10,8,2,6,2,0,0,8,0,0,0,37,11
1027,SFG,2025-04-25,,TEX,"L, 0-2",9.0,6,2,1,1,0,1,0,10,0,0,0,33,8
1028,STL,2025-04-25,,MIL,"W, 3-2",9.0,9,2,1,1,0,1,0,5,0,0,0,36,10
1029,TBR,2025-04-25,@,SDP,"W, 1-0",9.0,5,0,0,0,0,1,0,9,1,0,0,32,7
1030,TEX,2025-04-25,@,SFG,"W, 2-0",9.0,4,0,0,0,0,1,0,13,0,0,1,32,5
1031,TOR,2025-04-25,@,NYY,"W, 4-2",9.0,10,2,2,0,0,4,0,6,1,0,0,40,15
1032,WSN,2025-04-25,,NYM,"W, 5-4",9.0,8,4,4,0,0,2,0,4,0,0,0,36,11
1033,COL,2025-04-24 (2),@,KCR,"L, 2-6",8.0,9,6,5,1,0,4,0,8,0,0,1,36,13
1034,KCR,2025-04-24 (2),,COL,"W, 6-2",9.0,9,2,2,0,2,4,0,9,0,0,1,39,13
1035,COL,2025-04-24 (1),@,KCR,"L, 4-7",8.0,13,7,7,0,0,4,0,6,2,0,0,42,19
1036,KCR,2025-04-24 (1),,COL,"W, 7-4",9.0,4,4,4,0,2,3,0,7,0,0,1,33,7
1037,LAA,2025-04-24,,PIT,"W, 4-3",9.0,9,3,3,0,2,1,0,5,0,0,0,37,10
1038,ARI,2025-04-24,,TBR,"L, 4-7 (10)",10.0,9,7,4,3,1,3,0,16,0,0,0,44,14
1039,BAL,2025-04-24,@,WSN,"W, 2-1",9.0,5,1,1,0,0,1,0,6,0,0,1,33,7
1040,BOS,2025-04-24,,SEA,"L, 3-4",9.0,9,4,4,0,0,8,0,13,0,1,0,43,17
1041,CHW,2025-04-24,@,MIN,"W, 3-0 (7)",7.0,6,0,0,0,0,2,0,10,0,0,0,28,8
1042,MIL,2025-04-24,@,SFG,"L, 5-6",8.0,7,6,6,0,2,7,0,4,0,1,0,40,15
1043,MIN,2025-04-24,,CHW,"L, 0-3 (7)",7.0,8,3,3,0,2,5,0,8,0,0,0,34,13
1044,ATH,2025-04-24,,TEX,"W, 4-3",9.0,7,3,3,0,3,3,0,6,1,0,0,38,11
1045,PIT,2025-04-24,@,LAA,"L, 3-4",8.0,6,4,4,0,2,1,0,7,0,0,0,32,8
1046,SEA,2025-04-24,@,BOS,"W, 4-3",9.0,4,3,3,0,2,2,0,12,1,0,0,34,7
1047,SFG,2025-04-24,,MIL,"W, 6-5",9.0,9,5,3,2,0,6,0,7,0,0,2,40,15
1048,TBR,2025-04-24,@,ARI,"W, 7-4 (10)",10.0,6,4,4,0,1,3,0,7,1,0,0,38,10
1049,TEX,2025-04-24,@,ATH,"L, 3-4",8.2,10,4,3,1,0,2,0,10,0,0,1,38,12
1050,WSN,2025-04-24,,BAL,"L, 1-2",9.0,4,2,2,0,0,2,1,13,1,0,0,34,7
1051,LAA,2025-04-23,,PIT,"L, 0-3",9.0,11,3,3,0,1,2,0,8,1,0,0,38,14
1052,ARI,2025-04-23,,TBR,"L, 6-7 (11)",11.0,13,7,6,1,1,3,0,10,0,0,0,48,16
1053,ATL,2025-04-23,,STL,"W, 4-1",9.0,7,1,1,0,0,4,0,5,0,0,1,37,11
1054,BAL,2025-04-23,@,WSN,"L, 3-4",8.0,6,4,4,0,2,1,0,1,0,0,0,31,7
1055,BOS,2025-04-23,,SEA,"L, 5-8",9.0,13,8,6,2,1,5,0,12,0,0,0,45,19
1056,CHC,2025-04-23,,LAD,"W, 7-6",9.0,11,6,3,3,2,1,0,8,0,0,0,38,12
1057,CHW,2025-04-23,@,MIN,"L, 3-6",8.0,12,6,6,0,2,6,0,7,2,0,0,43,20
1058,CIN,2025-04-23,@,MIA,"W, 5-2",9.0,6,2,2,0,1,0,0,9,0,0,1,33,6
1059,CLE,2025-04-23,,NYY,"L, 1-5",9.0,11,5,5,0,0,8,0,14,0,0,1,45,19
1060,DET,2025-04-23,,SDP,"W, 6-0",9.0,2,0,0,0,0,1,0,9,0,0,1,30,4
1061,MIA,2025-04-23,,CIN,"L, 2-5",9.0,8,5,5,0,1,5,1,9,0,0,0,40,13
1062,HOU,2025-04-23,,TOR,"W, 3-1",9.0,5,1,1,0,0,2,0,9,0,0,0,34,7
1063,LAD,2025-04-23,@,CHC,"L, 6-7",8.0,8,7,7,0,1,7,0,8,0,0,1,37,15
1064,MIL,2025-04-23,@,SFG,"L, 2-4",8.0,8,4,3,1,0,3,0,7,0,0,0,35,11
1065,MIN,2025-04-23,,CHW,"W, 6-3",9.0,6,3,3,0,0,5,0,11,0,0,1,37,11
1066,NYM,2025-04-23,,PHI,"W, 4-3 (10)",10.0,11,3,2,1,0,4,0,7,0,0,0,44,15
1067,NYY,2025-04-23,@,CLE,"W, 5-1",9.0,5,1,0,1,0,2,0,10,0,0,0,34,7
1068,ATH,2025-04-23,,TEX,"W, 5-2",9.0,7,2,2,0,1,1,0,11,0,0,0,34,9
1069,PHI,2025-04-23,@,NYM,"L, 3-4 (10)",9.2,10,4,3,1,1,3,1,14,0,0,0,42,13
1070,PIT,2025-04-23,@,LAA,"W, 3-0",9.0,2,0,0,0,0,0,0,12,0,0,0,30,3
1071,SDP,2025-04-23,@,DET,"L, 0-6",8.0,10,6,6,0,3,1,0,10,1,0,0,36,12
1072,SEA,2025-04-23,@,BOS,"W, 8-5",9.0,7,5,5,0,1,3,0,11,0,0,0,37,10
1073,SFG,2025-04-23,,MIL,"W, 4-2",9.0,9,2,2,0,0,3,0,8,1,0,0,39,13
1074,STL,2025-04-23,@,ATL,"L, 1-4",8.0,11,4,4,0,1,2,0,6,0,0,0,36,13
1075,TBR,2025-04-23,@,ARI,"W, 7-6 (11)",11.0,9,6,5,1,2,7,0,5,0,0,0,47,16
1076,TEX,2025-04-23,@,ATH,"L, 2-5",8.0,10,5,5,0,1,4,0,7,0,0,1,37,14
1077,TOR,2025-04-23,@,HOU,"L, 1-3",8.0,13,3,3,0,1,1,0,6,0,0,0,37,14
1078,WSN,2025-04-23,,BAL,"W, 4-3",9.0,10,3,3,0,0,3,0,8,2,0,0,42,15
1079,LAA,2025-04-22,,PIT,"L, 3-9",9.0,18,9,9,0,1,7,0,6,0,0,0,49,26
1080,ARI,2025-04-22,,TBR,"W, 5-1",9.0,6,1,1,0,0,2,0,6,1,0,0,33,9
1081,ATL,2025-04-22,,STL,"L, 4-10",9.0,12,10,10,0,1,7,2,8,1,0,2,47,20
1082,BAL,2025-04-22,@,WSN,"L, 0-7",8.0,14,7,6,1,2,0,0,7,0,0,1,37,14
1083,BOS,2025-04-22,,SEA,"W, 8-3",9.0,6,3,3,0,1,6,0,5,2,0,0,39,14
1084,CHC,2025-04-22,,LAD,"W, 11-10 (10)",10.0,10,10,9,1,3,4,0,10,0,0,0,44,14
1085,CHW,2025-04-22,@,MIN,"L, 2-4",8.0,5,4,2,2,1,5,0,7,2,0,1,36,13
1086,CIN,2025-04-22,@,MIA,"L, 3-4",8.0,9,4,3,1,0,5,1,6,0,0,2,36,14
1087,CLE,2025-04-22,,NYY,"W, 3-2",9.0,6,2,2,0,1,4,0,9,0,0,0,36,11
1088,COL,2025-04-22,@,KCR,"L, 3-4 (11)",10.0,9,4,3,1,1,3,2,5,0,0,1,40,12
1089,DET,2025-04-22,,SDP,"L, 0-2",9.0,6,2,2,0,1,2,0,12,1,0,0,36,10
1090,MIA,2025-04-22,,CIN,"W, 4-3",9.0,7,3,3,0,1,3,0,11,0,0,0,37,10
1091,HOU,2025-04-22,,TOR,"W, 5-1",9.0,2,1,1,0,1,2,0,7,0,0,0,31,4
1092,KCR,2025-04-22,,COL,"W, 4-3 (11)",11.0,5,3,3,0,0,6,0,7,0,0,0,42,11
1093,LAD,2025-04-22,@,CHC,"L, 10-11 (10)",9.0,17,11,10,1,3,4,0,12,0,0,1,46,21
1094,MIL,2025-04-22,@,SFG,"W, 11-3",9.0,11,3,3,0,0,4,0,4,1,0,0,39,16
1095,MIN,2025-04-22,,CHW,"W, 4-2",9.0,10,2,2,0,0,3,0,9,0,0,0,38,13
1096,NYM,2025-04-22,,PHI,"W, 5-1",9.0,8,1,1,0,0,4,0,8,0,0,0,37,12
1097,NYY,2025-04-22,@,CLE,"L, 2-3",8.0,6,3,3,0,0,2,0,6,0,0,1,33,9
1098,ATH,2025-04-22,,TEX,"L, 5-8",9.0,10,8,8,0,4,6,0,7,0,0,0,43,16
1099,PHI,2025-04-22,@,NYM,"L, 1-5",8.0,9,5,5,0,0,6,1,7,1,0,2,39,16
1100,PIT,2025-04-22,@,LAA,"W, 9-3",9.0,5,3,3,0,1,2,0,12,0,0,1,34,7
1101,SDP,2025-04-22,@,DET,"W, 2-0",9.0,3,0,0,0,0,2,0,7,0,0,0,32,5
1102,SEA,2025-04-22,@,BOS,"L, 3-8",8.0,11,8,7,1,1,7,0,9,0,0,0,42,18
1103,SFG,2025-04-22,,MIL,"L, 3-11",9.0,13,11,8,3,2,4,0,6,1,0,1,45,19
1104,STL,2025-04-22,@,ATL,"W, 10-4",9.0,8,4,4,0,2,6,0,5,0,0,2,41,14
1105,TBR,2025-04-22,@,ARI,"L, 1-5",8.0,7,5,5,0,2,3,0,3,1,0,0,33,11
1106,TEX,2025-04-22,@,ATH,"W, 8-5",9.0,11,5,5,0,4,4,0,6,0,0,0,42,15
1107,TOR,2025-04-22,@,HOU,"L, 1-5",8.0,10,5,5,0,1,2,0,8,2,1,0,37,14
1108,WSN,2025-04-22,,BAL,"W, 7-0",9.0,1,0,0,0,0,4,0,6,0,0,0,32,5
1109,ATL,2025-04-21,,STL,"W, 7-6",9.0,11,6,5,1,1,2,0,6,0,0,0,40,14
1110,BOS,2025-04-21,,CHW,"W, 4-2",9.0,5,2,2,0,1,3,0,11,0,0,0,35,9
1111,CHW,2025-04-21,@,BOS,"L, 2-4",8.0,8,4,4,0,1,5,0,8,0,0,1,36,13
1112,CIN,2025-04-21,@,MIA,"L, 3-6",8.0,10,6,6,0,2,3,0,4,2,0,0,38,15
1113,CLE,2025-04-21,,NYY,"W, 6-4",9.0,10,4,4,0,2,3,0,12,0,0,0,38,14
1114,DET,2025-04-21,,SDP,"W, 6-4",9.0,7,4,3,1,1,4,0,7,1,0,0,37,12
1115,MIA,2025-04-21,,CIN,"W, 6-3",9.0,8,3,3,0,1,1,0,14,0,1,1,36,9
1116,HOU,2025-04-21,,TOR,"W, 7-0",9.0,2,0,0,0,0,1,0,11,0,0,0,30,3
1117,MIL,2025-04-21,@,SFG,"L, 2-5",8.0,8,5,5,0,1,5,0,6,0,0,1,35,13
1118,NYM,2025-04-21,,PHI,"W, 5-4",9.0,7,4,4,0,1,4,0,13,1,0,0,39,12
1119,NYY,2025-04-21,@,CLE,"L, 4-6",8.0,10,6,6,0,2,4,0,7,1,0,0,39,15
1120,PHI,2025-04-21,@,NYM,"L, 4-5",8.0,8,5,5,0,3,2,0,9,0,0,0,32,10
1121,SDP,2025-04-21,@,DET,"L, 4-6",8.0,11,6,6,0,0,7,1,5,2,0,0,41,20
1122,SFG,2025-04-21,,MIL,"W, 5-2",9.0,6,2,2,0,1,5,0,9,0,0,0,36,11
1123,STL,2025-04-21,@,ATL,"L, 6-7",8.0,8,7,7,0,2,5,0,6,0,0,0,35,13
1124,TOR,2025-04-21,@,HOU,"L, 0-7",8.0,10,7,7,0,0,4,1,9,1,0,0,37,15
1125,COL,2025-04-20 (2),,WSN,"W, 3-1",9.0,8,1,1,0,0,2,0,8,0,0,0,36,10
1126,WSN,2025-04-20 (2),@,COL,"L, 1-3",8.0,7,3,3,0,0,4,0,10,2,0,0,37,13
1127,COL,2025-04-20 (1),,WSN,"L, 2-3",9.0,6,3,1,2,0,4,0,5,0,0,0,36,10
1128,WSN,2025-04-20 (1),@,COL,"W, 3-2",9.0,4,2,2,0,2,1,0,12,1,0,1,32,6
1129,LAA,2025-04-20,,SFG,"W, 5-4",9.0,8,4,3,1,1,8,0,9,0,0,0,42,16
1130,ARI,2025-04-20,@,CHC,"W, 3-2 (11)",11.0,4,2,1,1,0,2,0,10,0,0,0,38,6
1131,ATL,2025-04-20,,MIN,"W, 6-2",9.0,5,2,2,0,1,4,0,10,1,0,1,38,11
1132,BAL,2025-04-20,,CIN,"L, 2-24",9.0,25,24,24,0,3,11,0,6,2,0,0,64,38
1133,BOS,2025-04-20,,CHW,"L, 4-8",9.0,9,8,7,1,2,3,1,8,3,0,0,41,16
1134,CHC,2025-04-20,,ARI,"L, 2-3 (11)",11.0,8,3,1,2,0,2,0,11,0,0,0,43,10
1135,CHW,2025-04-20,@,BOS,"W, 8-4",9.0,6,4,1,3,1,4,0,7,1,0,0,39,13
1136,CIN,2025-04-20,@,BAL,"W, 24-2",9.0,7,2,1,1,1,2,0,8,0,0,0,37,10
1137,CLE,2025-04-20,@,PIT,"W, 5-4 (10)",10.0,11,4,4,0,0,3,0,9,0,0,0,42,14
1138,DET,2025-04-20,,KCR,"L, 3-4 (10)",10.0,9,4,2,2,0,1,0,11,0,0,0,39,11
1139,MIA,2025-04-20,@,PHI,"W, 7-5 (10)",10.0,10,5,5,0,0,3,0,6,2,0,1,44,15
1140,HOU,2025-04-20,,SDP,"L, 2-3",9.0,10,3,3,0,1,4,0,4,0,0,0,38,14
1141,KCR,2025-04-20,@,DET,"W, 4-3 (10)",10.0,10,3,3,0,0,2,1,8,0,0,0,42,13
1142,LAD,2025-04-20,@,TEX,"W, 1-0",9.0,5,0,0,0,0,3,0,11,0,0,0,34,8
1143,MIL,2025-04-20,,ATH,"W, 14-1",9.0,4,1,1,0,1,1,0,14,0,0,0,31,5
1144,MIN,2025-04-20,@,ATL,"L, 2-6",8.0,8,6,6,0,3,1,0,6,1,0,0,34,10
1145,NYM,2025-04-20,,STL,"W, 7-4",9.0,8,4,4,0,0,3,0,11,0,0,1,38,11
1146,NYY,2025-04-20,@,TBR,"W, 4-0",9.0,2,0,0,0,0,5,0,3,1,0,0,33,10
1147,ATH,2025-04-20,@,MIL,"L, 1-14",8.0,17,14,11,3,1,7,0,3,1,1,0,46,25
1148,PHI,2025-04-20,,MIA,"L, 5-7 (10)",10.0,13,7,5,2,1,1,0,9,0,0,1,44,15
1149,PIT,2025-04-20,,CLE,"L, 4-5 (10)",10.0,8,5,4,1,2,2,0,6,1,0,0,41,11
1150,SDP,2025-04-20,@,HOU,"W, 3-2",9.0,7,2,2,0,0,1,0,11,0,0,1,36,8
1151,SEA,2025-04-20,@,TOR,"W, 8-3",9.0,11,3,3,0,0,4,0,7,1,0,0,42,16
1152,SFG,2025-04-20,@,LAA,"L, 4-5",8.1,6,5,5,0,1,4,0,9,1,0,0,35,11
1153,STL,2025-04-20,@,NYM,"L, 4-7",8.0,11,7,7,0,1,3,0,10,0,0,1,39,14
1154,TBR,2025-04-20,,NYY,"L, 0-4",9.0,9,4,4,0,3,1,0,10,0,0,0,36,10
1155,TEX,2025-04-20,,LAD,"L, 0-1",9.0,3,1,1,0,0,4,0,5,0,0,0,34,7
1156,TOR,2025-04-20,,SEA,"L, 3-8",9.0,12,8,8,0,3,2,0,18,1,0,1,42,15
1157,LAA,2025-04-19,,SFG,"L, 2-3",9.0,5,3,3,0,1,3,0,3,0,0,0,34,8
1158,ARI,2025-04-19,@,CHC,"L, 2-6",8.0,8,6,6,0,2,3,0,8,0,0,0,35,11
1159,ATL,2025-04-19,,MIN,"W, 4-3",9.0,7,3,3,0,1,4,0,13,0,0,0,38,11
1160,BAL,2025-04-19,,CIN,"W, 9-5",9.0,13,5,5,0,2,9,0,7,0,0,0,45,22
1161,BOS,2025-04-19,,CHW,"W, 4-3 (10)",10.0,7,3,3,0,1,4,0,12,0,0,0,41,11
1162,CHC,2025-04-19,,ARI,"W, 6-2",9.0,4,2,2,0,2,5,0,10,1,0,0,38,11
1163,CHW,2025-04-19,@,BOS,"L, 3-4 (10)",9.1,7,4,3,1,1,7,2,7,3,0,1,43,17
1164,CIN,2025-04-19,@,BAL,"L, 5-9",8.0,11,9,9,0,5,7,0,7,2,0,0,43,20
1165,CLE,2025-04-19,@,PIT,"W, 3-0",9.0,6,0,0,0,0,2,0,7,0,0,0,33,8
1166,COL,2025-04-19,,WSN,"L, 11-12",9.0,12,12,9,3,4,5,0,10,0,0,0,45,18
1167,DET,2025-04-19,,KCR,"W, 3-1",9.0,6,1,1,0,1,2,0,3,0,0,0,36,9
1168,MIA,2025-04-19,@,PHI,"L, 10-11",8.0,18,11,11,0,0,4,0,7,1,0,0,46,23
1169,HOU,2025-04-19,,SDP,"W, 3-2",9.0,7,2,2,0,1,2,0,6,0,0,0,36,9
1170,KCR,2025-04-19,@,DET,"L, 1-3",8.0,5,3,3,0,1,3,0,5,0,0,0,32,8
1171,LAD,2025-04-19,@,TEX,"L, 3-4",8.0,5,4,4,0,2,3,0,7,0,0,0,31,8
1172,MIL,2025-04-19,,ATH,"L, 1-3",9.0,8,3,3,0,2,1,0,9,0,0,0,34,9
1173,MIN,2025-04-19,@,ATL,"L, 3-4",8.0,12,4,4,0,1,2,0,6,1,0,0,38,15
1174,NYM,2025-04-19,,STL,"W, 3-0",9.0,3,0,0,0,0,5,0,6,1,0,1,35,9
1175,NYY,2025-04-19,@,TBR,"L, 8-10 (10)",9.0,10,10,8,2,1,4,0,4,0,0,1,41,15
1176,ATH,2025-04-19,@,MIL,"W, 3-1",9.0,3,1,1,0,0,0,0,3,0,0,0,30,3
1177,PHI,2025-04-19,,MIA,"W, 11-10",9.0,15,10,10,0,2,3,0,2,1,0,0,46,19
1178,PIT,2025-04-19,,CLE,"L, 0-3",9.0,9,3,3,0,1,3,0,8,0,0,0,36,12
1179,SDP,2025-04-19,@,HOU,"L, 2-3",8.0,7,3,3,0,1,3,0,7,0,0,0,34,10
1180,SEA,2025-04-19,@,TOR,"W, 8-4 (12)",12.0,12,4,3,1,0,4,1,12,1,0,0,51,17
1181,SFG,2025-04-19,@,LAA,"W, 3-2",9.0,6,2,2,0,2,1,0,10,0,0,0,33,7
1182,STL,2025-04-19,@,NYM,"L, 0-3",8.0,8,3,3,0,1,1,0,7,0,0,0,33,9
1183,TBR,2025-04-19,,NYY,"W, 10-8 (10)",10.0,10,8,8,0,1,7,0,12,2,0,1,46,19
1184,TEX,2025-04-19,,LAD,"W, 4-3",9.0,6,3,2,1,1,1,0,10,0,0,0,33,7
1185,TOR,2025-04-19,,SEA,"L, 4-8 (12)",12.0,10,8,7,1,2,8,1,11,0,0,0,53,18
1186,WSN,2025-04-19,@,COL,"W, 12-11",9.0,8,11,11,0,1,6,0,17,2,0,1,44,16
1187,LAA,2025-04-18,,SFG,"W, 2-0",9.0,4,0,0,0,0,3,0,8,0,0,0,34,7
1188,ARI,2025-04-18,@,CHC,"L, 11-13",8.0,18,13,13,0,5,2,0,8,1,0,0,44,21
1189,ATL,2025-04-18,,MIN,"W, 6-4",9.0,6,4,4,0,1,3,0,4,0,0,0,36,9
1190,BAL,2025-04-18,,CIN,"L, 3-8",9.0,11,8,7,1,3,7,0,11,0,0,1,44,18
1191,BOS,2025-04-18,,CHW,"W, 10-3",9.0,6,3,2,1,1,1,0,6,0,0,0,36,9
1192,CHC,2025-04-18,,ARI,"W, 13-11",9.0,15,11,11,0,2,3,0,9,0,0,1,46,19
1193,CHW,2025-04-18,@,BOS,"L, 3-10",8.0,11,10,10,0,4,4,0,6,0,0,0,39,15
1194,CIN,2025-04-18,@,BAL,"W, 8-3",9.0,4,3,3,0,2,1,0,15,0,0,2,32,5
1195,CLE,2025-04-18,@,PIT,"W, 10-7",9.0,11,7,7,0,3,5,0,13,0,0,0,42,16
1196,DET,2025-04-18,,KCR,"W, 7-3",9.0,10,3,2,1,0,6,0,9,0,0,2,44,16
1197,MIA,2025-04-18,@,PHI,"L, 2-7",8.0,9,7,7,0,2,4,0,6,0,0,2,37,13
1198,HOU,2025-04-18,,SDP,"W, 6-4",9.0,12,4,4,0,1,1,0,7,0,0,0,38,13
1199,KCR,2025-04-18,@,DET,"L, 3-7",8.0,12,7,7,0,1,3,0,11,0,0,1,38,15
1200,LAD,2025-04-18,@,TEX,"W, 3-0",9.0,7,0,0,0,0,0,0,12,0,0,0,32,7
1201,MIL,2025-04-18,,ATH,"W, 5-3",9.0,10,3,3,0,0,4,0,6,0,0,1,40,14
1202,MIN,2025-04-18,@,ATL,"L, 4-6",8.0,8,6,6,0,1,4,0,9,0,0,0,37,13
1203,NYM,2025-04-18,,STL,"W, 5-4",9.0,8,4,4,0,1,0,0,15,0,0,1,35,8
1204,NYY,2025-04-18,@,TBR,"W, 1-0",9.0,3,0,0,0,0,4,0,15,0,0,1,32,7
1205,ATH,2025-04-18,@,MIL,"L, 3-5",8.0,8,5,3,2,0,3,0,8,0,0,0,36,11
1206,PHI,2025-04-18,,MIA,"W, 7-2",9.0,5,2,2,0,1,2,0,16,0,0,0,34,7
1207,PIT,2025-04-18,,CLE,"L, 7-10",9.0,14,10,10,0,1,4,0,6,0,0,0,44,19
1208,SDP,2025-04-18,@,HOU,"L, 4-6",8.0,12,6,6,0,2,1,0,4,0,0,0,36,13
1209,SEA,2025-04-18,@,TOR,"L, 1-3",8.0,7,3,3,0,0,2,0,4,0,0,0,33,9
1210,SFG,2025-04-18,@,LAA,"L, 0-2",8.0,5,2,1,1,0,0,0,12,0,0,0,29,6
1211,STL,2025-04-18,@,NYM,"L, 4-5",8.0,9,5,4,1,2,4,0,2,0,0,0,37,13
1212,TBR,2025-04-18,,NYY,"L, 0-1",9.0,5,1,1,0,0,4,0,10,0,0,0,34,9
1213,TEX,2025-04-18,,LAD,"L, 0-3",9.0,5,3,3,0,1,3,1,8,0,0,0,34,8
1214,TOR,2025-04-18,,SEA,"W, 3-1",9.0,5,1,1,0,1,2,0,7,2,0,0,32,9
1215,LAA,2025-04-17,@,TEX,"L, 3-5",8.0,11,5,5,0,2,1,1,5,1,0,0,35,13
1216,ARI,2025-04-17,@,MIA,"W, 6-4",9.0,13,4,2,2,0,4,0,16,0,0,3,46,18
1217,BAL,2025-04-17,,CLE,"W, 6-2",9.0,7,2,2,0,2,1,0,7,0,0,0,34,8
1218,CHW,2025-04-17,,ATH,"L, 0-8",9.0,13,8,8,0,4,1,0,7,0,0,0,41,14
1219,CIN,2025-04-17,,SEA,"L, 7-11 (10)",10.0,14,11,6,5,3,7,0,9,0,0,0,51,22
1220,CLE,2025-04-17,@,BAL,"L, 2-6",8.0,7,6,6,0,3,4,0,7,0,0,0,32,11
